review_id,date,user_name,score,thumbs_up,content,review_created_version,theme
53e8d96d-ef48-4b8e-a70a-565378e1f6e4,2025-11-20,Anonymous User,4,4,"You can add one-button click scalping to this and wherever you go, you can buy and sell from there with just one button click.",17.96.6,Missing or Requested Features
a43db5ba-0ab1-4a82-9fe4-3c3dec8ceb9e,2025-11-20,Anonymous User,1,4,wrost app ever.... very high brokerage..and hidden charges.. in 7k profit I got only 940 rs.. something facing app stuck problem...,17.96.6,User Interface & Experience (UI/UX)
6c957c43-bc78-470e-a9d0-21c21ada1a98,2025-11-20,Anonymous User,1,0,hidden charges while selling around 25 downpayment and you'll never know as ad says free to use app and it is but while you sell it's worse,17.96.7,User Interface & Experience (UI/UX)
8d911622-19dc-466c-b5fe-a3607369c155,2025-11-20,Anonymous User,4,1,Need to add delta in strike price so that it's as easy when we try to buy an option.,17.96.7,Missing or Requested Features
792081f8-efaf-4592-a07b-398545f9b906,2025-11-20,Anonymous User,5,0,i don't think the app needs my review as everyone is familiar with it. Iam user from 2021 and iam still on it so you can understand how smooth it is. good app...,17.96.6,User Interface & Experience (UI/UX)
a3a4e6e3-34a7-4f59-8d29-5ef54fabd9b3,2025-11-20,Anonymous User,5,0,everything is very very good except did not showing all market details if you want to see some particular one you must be search it,17.96.7,Missing or Requested Features
eb5cfac9-dfbe-4a2c-b53b-7cbfa33fe71b,2025-11-20,Anonymous User,5,0,"App is good, But while doing option trading app is lagging too much.",17.96.7,User Interface & Experience (UI/UX)
0f49cc71-0cee-431d-81ff-a019a414cae1,2025-11-20,Anonymous User,1,0,"app has lots of problem. some time glitch, I loss extra 15000 for data glitching.",17.96.7,User Interface & Experience (UI/UX)
2bfe8396-9373-45eb-aa0a-477473392dda,2025-11-20,Anonymous User,5,0,Very Nice & user-friendly Apps. Customer Care service is also very good.,17.96.7,Missing or Requested Features
be34cfde-f3d3-4cf4-b064-b62f7d8de0f1,2025-11-20,Anonymous User,1,0,Worst app. I am able to place the order because it shows error all the time,17.96.7,User Interface & Experience (UI/UX)
ed359e4c-2991-4dcc-bd3c-0f2290e7da37,2025-11-20,Anonymous User,5,0,Great application. easy to use user interface is great,17.96.7,Missing or Requested Features
274c569e-df54-4e47-afd9-4d55e4a79d23,2025-11-20,Anonymous User,1,3,"brokerage is a nightmare for scalpers. sometimes even if I am in profit, at the end of the day i end up paying money to the app. I am literally tired of seeing paid for FnO, paid for stocks again and again",17.96.7,User Interface & Experience (UI/UX)
60090409-eb54-4521-9c56-a34485cd7254,2025-11-20,Anonymous User,3,47,"Easy and simple user interface but today I need a stock holding statment for a visa application. It is easy to get but it comes out like an unprofessional excel sheet no logo no header no footer. I called the customer service, but they said they couldn't help.",17.96.7,Technical Glitches & Performance Issues
96cea529-1b19-4337-8b8d-479edc5b68f6,2025-11-20,Anonymous User,1,0,"worst appI buyed shares on the last of Tata motors bonus shares but till now I didn't get any bonus share, worst to buy shares.",17.96.7,Missing or Requested Features
a3253c0b-9b1b-4efc-932b-238cb9608f1d,2025-11-20,Anonymous User,5,127,Grow app is very easy to use. Every features is great. I start my first investment through grow ❤️❤️. 06.09.25 i update grow after open grow I see grow improve many things in app . i really good. 20.11.25 - Groww Continue improving. Continue your journey and gave us by provide easy and highly effective tools.,17.96.7,User Interface & Experience (UI/UX)
6c18302b-9f7d-4252-bc59-26ece43337b5,2025-11-20,Anonymous User,1,1,"Letest version is very slow and fonds type small and not visible, out of mindset version, ..... but 6 month version is very good Please update new",17.96.6,User Interface & Experience (UI/UX)
012b6604-9985-4e32-ade9-690d3802a362,2025-11-20,Anonymous User,4,0,I want alert option for higher ya lower NAV.,17.96.7,High Charges & Brokerage Concerns
a753b222-4c92-44ed-baf1-329dffef7d55,2025-11-20,Anonymous User,1,4,sorry for the negative comment but I just to irritate about this app so I do firstly when i am trying to register in app process goes smooth but when app ask about digital signature I leave process there and then after some time trying to register fully it shows please erase data firstly and then when I do I am unable to make my setup as when try to register it pop up message that your data is being erased and it shows this message again and again please help me so I get benefits of the app,17.96.6,Missing or Requested Features
fa732410-fd1a-499b-aa42-12a1b7efc28b,2025-11-19,Anonymous User,1,9,Really disappointed been using the app.When placing order in intraday it place order really late and sometimes even after 20 mins order pending and when the place the order already miss on profits.sometimes wallet balance is incorrect. amount is not immediately reflected.,17.96.7,User Interface & Experience (UI/UX)
3b9d4a9b-be1e-453c-8ffd-d672c0544c0b,2025-11-19,Anonymous User,1,5,"NEW & BIG PROBLEM!!! Now Groww stock price when go down, Groww broker app blocked to Buy & sell . page not refresh lots of Times. Customer care not received call & Not replayed . I think time to change platform. Today facing Lost.",17.96.7,Technical Glitches & Performance Issues
dcbf4057-cc8e-4dca-8bdf-765f5d0b40b3,2025-11-19,Anonymous User,1,0,very poor app reduced 2000 rs extra from my account😡😡 customer support is very poor . don't use this app for trading.,17.95.2,Customer Support & Service Quality
9a824dbf-c3f9-450b-80bd-74ed6c82943e,2025-11-19,Anonymous User,5,0,Best app with best user interface for easy trading and no complications while using.... Best app👍👍💯💯,17.96.7,Technical Glitches & Performance Issues
7a0a0066-41a0-4ce8-a543-a3ede734eb47,2025-11-19,Anonymous User,1,5,"Seriously I'm firested, I'm a groww user all most 5 years, But Groww app it's not for a F&O OR any trade. Worst app seriously. Everything miss manage. Miss mangement trade chart, exist position, oder position. I don't know why people are like. If you not interested for trading then mutual fund and equity for best app. But not for trading. This app are going to big loss if you go trading. Dhan most professional app for trading.",17.97.0,Customer Support & Service Quality
5063f42d-edd1-4cb8-bf04-d274f52bc84c,2025-11-19,Anonymous User,5,46,"Fantastic app for beginners and regular traders. Clean UI, fast order execution, and fantastic performance. Highly recommended for anyone investing in stocks and mutual funds.App is very user friendly with smooth navigation and clear charts. Deposits and withdrawals are hassle-free, and order execution is quick..",17.96.7,Missing or Requested Features
04079dc2-3b75-4cc7-872e-462d81a62ea2,2025-11-19,Anonymous User,2,8,I am really disappointed with this application from last one week almost more than an hour I am not able to see my open positions nor am I able to close my orders /modified even chat help no one is joining to help even after waiting for 15 minutes and I called to customer care but even after waiting in queue for 20 Minutes mo response seriously very careless service and very poor response,17.96.7,Missing or Requested Features
0261ffa5-98e2-4e01-9c3c-8432e52fcf00,2025-11-19,Anonymous User,1,0,Worst app in order execution. Issue is still with there. Not a stable app. Donot use it. Everyday app is having some issues.,17.96.7,Missing or Requested Features
5d22dded-4075-4619-9fbe-3ce9c8fcf60d,2025-11-19,Anonymous User,1,13,App is slow and lagging.Price on chart and actual price are different in the same app.When I try to delete one Strick price it deleted 3/4 Strick prices same time. In call/ put chart it will be better for us if we can see the Nifty/ Sensex in the same chart like profit/loss .,17.96.7,Technical Glitches & Performance Issues
16570dd8-22cb-4152-a44b-6eb7453455b5,2025-11-19,Anonymous User,1,0,"Disgusting app... Always lags on price reflection , orders , which is the basic requirement",17.96.7,User Interface & Experience (UI/UX)
3e691c8a-cf2e-4b42-ac79-9cb21b866a16,2025-11-19,Anonymous User,5,0,"good app, smooth working, nice UI. UX",17.96.7,Customer Support & Service Quality
24dbc9ad-8d06-4d13-97dc-33f9aad8d640,2025-11-19,Anonymous User,1,78,third class customer support. I have opened my account well in advance for applying for ipo. bank account verified. for trial I did transaction buyed and sold to understand app so that in the end I don't get confused. but after successful allotment at the end time I came to know bank not verified do I can't sell. no Customer support. they only chat after 15 min and the answer is we don't have details. now who is responsible for loss? I am using paytm money since 4 years never had such problem.,17.96.7,User Interface & Experience (UI/UX)
f4c73940-71ac-4956-8e47-cfd43a32ff99,2025-11-19,Anonymous User,4,0,"I would like to give you a feedback of your podcasts which you upload in your groww youtube channel. I request you to kindly include those podcasts even in music streaming platforms like Spotify, amazon music, jio Saavn and youtube music. So that few listeners who likes to listen through audio will be benefited. And also provide those links in the YouTube description too through which the listeners can navigate to those platforms too.",,Customer Support & Service Quality
e3e606aa-dddf-4e5e-9209-b3fb88036ac4,2025-11-19,Anonymous User,1,0,"Lots of BUG, When Buy was unsuccessful it's showing delivered, and when placing sell order it is buying in market rate for intraday.",17.96.7,High Charges & Brokerage Concerns
86dd82bd-3d21-42f8-b5cd-903f22e943c5,2025-11-19,Anonymous User,4,1,"u only missing one star for not having kill switch . it's a must have picture please make it available (once you hit switch, then cannot trade for the rest of the day)",17.96.6,High Charges & Brokerage Concerns
f7e5ead1-302c-4cd6-b65d-4e171e017c41,2025-11-19,Anonymous User,2,555,"when try to invest in new mutual fund it says ""you cannot invest in any new mutual fund schemes because your kyc verification is incomplete."" when i click on that text it say ""you are not allowed to perform this action"". even if i goto setting page there is no kyc renewal option. feeling helpless.",17.96.7,Technical Glitches & Performance Issues
9d45b9cc-5f40-4e5e-9795-e61bdc3f10d4,2025-11-19,Anonymous User,1,0,BC use less app customer care support zero use less dhan is very good very very good,17.96.6,User Interface & Experience (UI/UX)
d3b8961b-ee8a-43d5-a7f2-1d0d4232399f,2025-11-19,Anonymous User,1,2,position get stuck. u cannot see your active position... system is lagging make losses 😔... many a times tried to contact for solution bt they never respond properly nor ur money is refunded,17.96.6,User Interface & Experience (UI/UX)
12cf0777-48a9-4bea-8e1c-9d1c436e4f06,2025-11-19,Anonymous User,5,0,"very nice performance, easy process, excellent service, amazing app🌹🌹🌹",17.96.7,Missing or Requested Features
4f4f193f-cd5b-4ba2-8857-52ca040c9949,2025-11-18,Anonymous User,5,48,"Very user-friendly interface great for beginners .Offers a wide range of investment options: stocks, mutual funds,IPOs,US stocks. Strong security: SEBI-registered broker, encryption, and 2FA.",17.96.7,User Interface & Experience (UI/UX)
b0ef9e52-8f9c-47dc-b3ce-c313d946b566,2025-11-18,Anonymous User,5,0,In the new update there is no OI data available in the app. Please provide OI data in F&O chain,17.96.7,User Interface & Experience (UI/UX)
88dae0ad-0c25-4129-b903-4db02d4b9c19,2025-11-18,Anonymous User,1,1,if i have to give a star on this app. This is the worst app for trading guys never trust them because groww is a cheating app . guys once again i'm giving the review on this app if you will invest through this surely you will get cheated,17.96.7,User Interface & Experience (UI/UX)
5de066ac-bc7c-4075-bce2-9e339e684e9a,2025-11-18,Anonymous User,1,17,HORRIBLE AND FRUSTRATING EXPERIENCE. Had to do re-kyc as my account was not in use and deactivated. Had to send my biometrics and Aadhar data 3 times before my account was reactivated. Now when I try to use the app for trading.... NOTHING Works on it.... WHY DO YOU WASTE OUR TIME???,17.96.7,Customer Support & Service Quality
1bcffd13-c682-492e-b069-e82416677b10,2025-11-18,Anonymous User,1,1,high charges and cost not good for beginners or students,17.96.6,Missing or Requested Features
157eb90f-b56b-4908-9b91-2f4004388525,2025-11-18,Anonymous User,5,1,Started with this app. Very easy to navigate with the clean interface. Definitely Recommend to the beginners.,17.96.4,Missing or Requested Features
0f732ef0-1a62-404c-bea8-55c9887061de,2025-11-18,Anonymous User,3,0,"Very user friendly, however sometime difficult to find particular stock,",17.95.2,User Interface & Experience (UI/UX)
270edaf4-c87c-48c4-aca2-b2b9809b520c,2025-11-18,Anonymous User,1,0,I am uninstalling this app.Many times I applied for ipo. But it's not allotted to me. But my friends got allotment many times.Why I am only not getting single ipo,17.95.2,Customer Support & Service Quality
61ae57ab-e42f-4e52-9959-0d768f61b3a1,2025-11-18,Anonymous User,3,2,"Good experience, Please update the app to show ETF in another section just like FNO and mutual funds. It is really frustrating to see ETF holdings with stock holdings.",17.96.7,User Interface & Experience (UI/UX)
cb95bc7b-fa6f-4dcd-91dd-0ba022572bb4,2025-11-18,Anonymous User,1,0,"This is a completely fraud app. It is charging 0.1 percent brokerage and when I called, it said that it is charging 0.05 percent. I was in a hurry so I did not pay attention at that time.",17.95.2,Missing or Requested Features
52835fa2-2b4d-493c-a7aa-0e8a03472542,2025-11-18,Anonymous User,1,0,The Qty i sell that goes in minus btst & Setteld both equity. i cant understand. what happend and what to do. i am very upset with this i didnt expected with this app,17.96.7,High Charges & Brokerage Concerns
0b2fd349-163c-4438-a30e-a1669d1f96c3,2025-11-18,Anonymous User,1,0,wrost app don't do any investment through this app this app is making money by Doing fraud with customer's money and super fail customer support. share this information with others and make them aware of this,17.96.7,Technical Glitches & Performance Issues
2b62f3f6-63bd-4d1c-82ad-93c2aa58869d,2025-11-18,Anonymous User,1,0,worst worst worst app. Created an account but it is not activated even after 7days . Cs giving bogus reasons. not recommended.,17.96.7,Technical Glitches & Performance Issues
46ddbe4f-2fb4-4211-bbf7-d376188688ba,2025-11-17,Anonymous User,5,0,User interface was awesome.Understood for every one to use easily.,17.96.7,Technical Glitches & Performance Issues
b48cef26-6218-4903-a428-af82a134dff1,2025-11-17,Anonymous User,5,1,The Groww App is awesome and is being updated regularly for its better services. So it is one of the best app for Trading and Investment in the Playstore...,17.96.7,Technical Glitches & Performance Issues
a2a1cc56-ec87-4f5b-ae76-d72f2911d90c,2025-11-17,Anonymous User,1,4,"Profit and loss are not showing."" ""There are many glitches in the app, which should be improved and plz don't do trade in groww app there is to much brokerage charges they charge Today I made a profit of 1038, and the brokerage charge was 160, and external charges and taxes were 108 now I am moving on dhan .",17.96.7,Missing or Requested Features
8c912536-b1ea-4130-9ca3-926506c78568,2025-11-17,Anonymous User,5,4,"best app for trading, it's for all ages no matter if you are a beginner or expert. it's very helpful and easy for f & o and stock trading",17.96.7,User Interface & Experience (UI/UX)
0e94e752-0732-499c-a893-3f132fef163d,2025-11-17,Anonymous User,3,1,"good experience but Withdrawal time is too long, It's an emergency right now and we have to wait for 4 days.😡",17.96.7,User Interface & Experience (UI/UX)
1200cf78-34d6-40d5-8923-d28276b6200e,2025-11-17,Anonymous User,1,0,"it's totally scam, brokarage and charges are very high, even if u get profit these non-sense are going to eat it all. so, dnt use this guys. it's very very bad. Zerodha is more more more better than this. use zerodha rather than this.",17.96.7,User Interface & Experience (UI/UX)
701242e7-f35d-46df-b779-d9a16198f39d,2025-11-17,Anonymous User,5,0,Easy to operate and user friendly,17.96.7,Technical Glitches & Performance Issues
e78f0172-5e8c-4f7b-8740-fc748ec18e6a,2025-11-17,Anonymous User,5,1,very nice and transaction is very easy to buy any shares,17.96.5,Missing or Requested Features
f82c1c1b-4fb3-43a0-a1c9-7c44bade2d3c,2025-11-17,Anonymous User,5,0,Superb and very easy to use..,17.96.7,User Interface & Experience (UI/UX)
08aba12a-e3b2-44f2-abab-6fa021fa1f8e,2025-11-17,Anonymous User,4,0,I am unable to invest in Digi Gold. Please solve the problem.,17.96.7,User Interface & Experience (UI/UX)
6442b016-ca2b-42d0-8337-3ad324c6ae39,2025-11-16,Anonymous User,2,1,lot of hidden charges Firstly I was been charged around 50 rs for f&o per trade but now they have added additional external charges and now I'm been charged 60 to 80 rs per trade,17.95.2,Customer Support & Service Quality
b5d78eb8-d82d-42a8-8abd-afe324d03f23,2025-11-16,Anonymous User,5,0,The chart pattern is very good. Stocks details are simplified. But should add ROCE with ROE in the home or in stock details.,17.96.7,User Interface & Experience (UI/UX)
90cc049b-d142-4b87-8aa6-c4944736c9da,2025-11-16,Anonymous User,5,0,Best Application for Mutual Fund and Stocks.Scalper mode of F & O need some update- Add a limit price on Scalping mode that we could take fast trade in our suitable price.,17.96.7,Missing or Requested Features
e631efa4-3993-4f67-9994-0a24c66512c1,2025-11-16,Anonymous User,1,0,This app is good for beginners I want some changes 1) US stocks 2) currency,17.96.7,User Interface & Experience (UI/UX)
c90c1d9c-8de0-4308-b6f5-0a79f7838530,2025-11-16,Anonymous User,1,0,User Interface is only good IMP feature is lacking -Trailing stop loss Here customers are not there for User interface,17.96.7,User Interface & Experience (UI/UX)
8a27ce43-a7fb-43b2-a88a-f3dff45b100c,2025-11-16,Anonymous User,2,2,"It is not launching. For the last few days... pls help Edit: looks like you have not read it and your bot has responded this. Edit 2: I look forward to getting this resolved. Edit 3: 16Nov25; I could login, finally.",17.96.7,High Charges & Brokerage Concerns
8c3b4a87-e5e5-44f6-8c59-cc427704fdee,2025-11-16,Anonymous User,5,0,simple and at a glance view. Superb!,17.96.7,Technical Glitches & Performance Issues
2d04878a-4384-4ab9-8e19-d947d950d03c,2025-11-15,Anonymous User,4,42,"I think the app is really good and easy to use and recent Updates are amazing,But one feature should be added that There should be an option to see the company details in brief or in detail in app. This can have many things like its core business, its establishment, its parent company, etc. And charges you have increased are very unfair, one of which is DP Charges per sell order instead of DP Charges per ISIN Number (company). I found this very unfair.",17.96.7,User Interface & Experience (UI/UX)
feadbb8d-2b6e-4824-b981-a1de49ee6bbc,2025-11-15,Anonymous User,1,1,I m new in this field but i don't like this type of app demat account free bolke broker kitna paisa leta broker take very high charges very bad experience,17.96.7,Customer Support & Service Quality
0c786554-7c47-43e0-add6-43fcb31c3cba,2025-11-15,Anonymous User,5,0,"Very easy to invest..super,,please provide Trailing stop-loss in options trading and remove p&L from chart",17.96.7,High Charges & Brokerage Concerns
4338f429-d167-4d51-ad43-c81e389325d7,2025-11-15,Anonymous User,5,1,great better than angel one. so many option and graph showing us easy ❤️❤️,17.96.7,User Interface & Experience (UI/UX)
119c3430-08fc-47ac-9ca6-6cadf98f20e0,2025-11-15,Anonymous User,5,1,kindly add new feature in trade segment having index level as target and stop loss for example if you want to hold a ce trade then you can add index level as target,17.96.7,Customer Support & Service Quality
77380615-6323-4bbb-98ae-cb384aee7d21,2025-11-14,Anonymous User,5,25,I had an issue related to multiple charts which were not showing in the app .Groww resolved the problem within a few hours.Good service.,17.96.7,User Interface & Experience (UI/UX)
038fd5a0-ee06-4b04-b37a-a4c17d1919b1,2025-11-14,Anonymous User,4,1,Facing issue while connecting with wifi (personal n public both).asking to enter pin no again and again.,17.96.7,High Charges & Brokerage Concerns
7180d199-344b-45ef-ab31-eadce3781eaf,2025-11-14,Anonymous User,4,0,"good app for trading, everything is fine about grow app but brokerage is high than other trading apps so kindly reduce the brokerage amount to nominal price",17.96.7,Customer Support & Service Quality
a5d42695-bf24-4190-837e-f74d51832e27,2025-11-14,Anonymous User,4,1,"provide a filter in the watchlist also, rest all is good",17.96.7,User Interface & Experience (UI/UX)
e41ae397-6a47-48c6-af16-8b20e2757d0b,2025-11-14,Anonymous User,1,1,"too many technical glitches on intraday, mainly prices and p&l don't show properly",17.96.7,Customer Support & Service Quality
3c380ad3-4b14-4cae-9758-0c8e7ead8490,2025-11-14,Anonymous User,5,3,"pretty good for beginners, easy to navigate and provides most of the featured when compared to other such apps. Will highly suggest this groww app for beginners",17.96.7,Customer Support & Service Quality
2ccd6244-b354-4b93-b3bb-9159248ae5c3,2025-11-14,Anonymous User,1,1,"I had an issue in the Groww app, so I contacted customer care. But they haven’t responded yet — I’ve been waiting for the last 30 minutes with no reply.",17.96.7,User Interface & Experience (UI/UX)
866a52a0-bf3c-4270-8c87-5d4bc613ea9b,2025-11-14,Anonymous User,2,44,"I have been facing an issue with Groww for the past six months. They have held an amount of ₹15,000 of mine, and despite repeated follow-ups, the issue remains unresolved. Resolve this matter at an earliest I am extremely disappointed with the handling of my UPI mandate issue. An amount of ₹15,000 was withheld during a transaction, and despite repeated follow-ups, there has been no proper resolution or communication from the support team. It is frustrating when customers have to wait indefini",17.96.7,High Charges & Brokerage Concerns
e3aeca6f-7644-4607-a0e5-de1156781cf8,2025-11-14,Anonymous User,1,9,"third class service, not able to login in app, its only showing oops something went wrong everytime. Not able to trade because of this issue, causing losses.",17.96.7,Technical Glitches & Performance Issues
e2a52d04-a5e9-4266-86c9-63c55e40ec58,2025-11-14,Anonymous User,1,41,"This is a very bad app. It caused me to lose ₹20,000 in profit because it did not execute my exit order. I had placed the order, but the app failed to initiate it, and as a result, I missed my profit. Please explain what went wrong and why my order wasn’t processed",17.96.7,Technical Glitches & Performance Issues
9989f4f2-6553-4034-889f-c0c828b3f39e,2025-11-14,Anonymous User,1,5,"wish app. have some more features like, trailing SL, Straddle combined premium chart, OI, change in oi, max pain visuals. crypto also...",17.96.7,User Interface & Experience (UI/UX)
a90b94d6-9496-49ab-b766-5a8eac8de7b3,2025-11-14,Anonymous User,1,1,the ipo application process is so delayed and it stucks on upi approval process whether install any other brokerage app and customer service is very worst,17.96.7,High Charges & Brokerage Concerns
cab50040-09d6-4499-aa41-f960886e30c6,2025-11-13,Anonymous User,5,1,Best and wonderful interface and easy activities. Having a good Experience. Thank you.,17.96.7,User Interface & Experience (UI/UX)
66db8b04-b8bd-4b09-a040-481398d21c55,2025-11-13,Anonymous User,1,184,"I have faced an issue while converting my intraday to delivery. The application said you have sufficient balance but there is an error for the conversion. I couldn't convert and they deducted the roundoff money. I have contacted the costomer care but they said, I didn't have sufficient money for the convertion. that is, we need to pay for their errors too. I had screenshots but no reply, nothing....",17.96.7,Technical Glitches & Performance Issues
9720623f-de4d-41ab-b1ae-402a3cbb3231,2025-11-13,Anonymous User,5,130,"Of late, Groww has introduced trading on charts. The 9.15 terminal is good indeed. Now, the only requirement is to bring the kill switch in the next update. Eagerly waiting for it.",17.96.7,Technical Glitches & Performance Issues
bd983472-1c0a-4722-9731-2b94cea4e47d,2025-11-13,Anonymous User,5,0,"Very Good App between all Brokaer app , I wish grow introduce pre IPO mandates because some time I am not able to approve mandates due office time. so I think one more option like introduce from groww for pre approve mandates when mandates come between bank time 10 AM to 5 PM then mandate auto approve which I am already approve. please Do some thing for pre approve mandate for IPO.🙏😊",17.96.7,Missing or Requested Features
09af5134-053f-410d-a405-a663331ed949,2025-11-13,Anonymous User,5,2,"simple ,safe ,and fast process ,best app for trading",17.96.7,Technical Glitches & Performance Issues
6d63bdc5-c2ff-4e26-ad7a-e80a69acdadc,2025-11-13,Anonymous User,5,0,Good very nice app but in tool are very less available,17.96.5,Customer Support & Service Quality
c864eb07-b263-49e4-8c04-1820e7920de9,2025-11-13,Anonymous User,5,1,The UI and the overall presentation is so good!,17.96.7,User Interface & Experience (UI/UX)
aa88ccb2-9aae-4481-bd46-42b8c47393ac,2025-11-13,Anonymous User,5,2,"Most important about this app, is very easy to understand all info, so that even a new user can also handle it",17.96.7,Customer Support & Service Quality
97c58e69-baf4-4029-80d3-ea8d8d25b606,2025-11-13,Anonymous User,5,0,An excellent application for regular trading activities,17.96.4,Customer Support & Service Quality
eb017dfe-3d0e-4494-975c-7564d04dd87d,2025-11-13,Anonymous User,4,0,"Good. Please allow the investors to group the funds under categories like Retirement, Education and so on.",17.96.7,Missing or Requested Features
4d49f0f1-e35c-4afa-8aeb-e8e198a54635,2025-11-13,Anonymous User,5,0,Suggestion: Can you guys add widgets for Mutual fund holdings similar to thats of stocks one we got now!,17.95.2,Customer Support & Service Quality
51329321-68e2-4262-af36-f5cf3bc38861,2025-11-13,Anonymous User,5,0,The grow interface is so good...it getting better day by day....need a KILL switch to stop over trading.....,17.96.7,User Interface & Experience (UI/UX)
f090c2e4-d7c1-4055-b485-a29fd35900a0,2025-11-13,Anonymous User,1,1,"After entering pin it's showing ""you are not allow to perform this task, kindly check after some times"".",17.96.7,Customer Support & Service Quality
a24b148d-e118-4a93-8865-76bb075d6614,2025-11-13,Anonymous User,5,47,I am using this app since january 2025. Interface of this app is pretty good. very simple UI and easy to Navigate to any option. very smooth app. I will recommend this app to my friends and family.,17.96.7,Technical Glitches & Performance Issues
2bff1406-b95e-4565-b2ad-344d20f0d653,2025-11-13,Anonymous User,5,0,Best ever platform for beginners.,17.96.7,User Interface & Experience (UI/UX)
de8d7306-dc8a-4a2d-a013-4ac5b80ec9a9,2025-11-13,Anonymous User,1,1,"recent days, groww has hidden the split of other charges and taxes section. and looks like hidden charges applied. as I can witness there's huge difference in charges earlier and now.",17.96.3,User Interface & Experience (UI/UX)
dbf1d997-77c8-4805-9277-7990416bcd0f,2025-11-13,Anonymous User,5,1,Excellent app. Sale one stock and purchase another instantly. Bid any mutual fund before 1pm and get NAV of same day.,17.95.2,User Interface & Experience (UI/UX)
6d1d5fc5-e6fa-4b18-a5f0-13da70f87e20,2025-11-13,Anonymous User,1,5,"worst app, very high brokerage and charges. a big part of profit earn in intraday take as a brokerage charge. keep retail investors like us loss the hard earn money. intraday is not playable with this platform. this app like betting app. 1 will earn and others are loose the money.their is no perfect parameter to analyse any stock.please put the financial parameters that actually work.",17.95.2,Technical Glitches & Performance Issues
7637cda7-fc46-41c6-a7dd-b044c4ee100c,2025-11-13,Anonymous User,1,15,"Hi, availed LAMF and after part withdrawal from account total outstanding amount is showing correct balance plus 5 times excess of the withdrawal amount. Followed up with the support team, grievances dept, nodal officer, app nodal officers, no one bothered to respond and rectify the issue. Now almost a month has passed, no solution. Customer support staff ""CALLED AS CHAMPIONS"" , behaviour is very pathetic. and unprofessional. No one bothered to respond.",17.95.2,Customer Support & Service Quality
ca4f71d2-3ae6-4aa4-a48a-bc9643ee8154,2025-11-13,Anonymous User,1,5,Don't use this app if there is any chance you are going abroad in future. Because they don't support investment for NRIs. You will get stuck with your existing investments. They also don't read the review and reply with automated response.,17.95.2,User Interface & Experience (UI/UX)
e8a9fd2e-3164-4e6f-8347-72fbefb19e49,2025-11-13,Anonymous User,5,0,Grow is Best App Geniune I am Trusting on Groww App is more Helpful in my Bad or Financial Situation Thanku Groww Keep it up Pls Add on the Crypto Exchange Facility,17.95.2,User Interface & Experience (UI/UX)
71f66cb5-768d-4f19-a7f2-5e0eff062fda,2025-11-13,Anonymous User,5,2,Best and Easy Platform for Trading. No glitches. Smooth and Fast.,17.96.7,User Interface & Experience (UI/UX)
aa3a7fb6-2b41-4640-a58e-2a2d925b984e,2025-11-12,Anonymous User,5,0,number one trading app for all options like mutual funds and everything very good experience,17.96.7,User Interface & Experience (UI/UX)
6051f635-5fc5-435c-b720-6e4a5d8d42ba,2025-11-12,Anonymous User,5,2,it's very amazing to use the grow app. All stocks and mutual fund information are very helpful.,17.96.7,User Interface & Experience (UI/UX)
3fc66626-56a5-4f56-bc32-dd1c1f7c4967,2025-11-12,Anonymous User,1,1,I have not seen a worse app than this till date. It would be better if people uninstall it. SL trigger has no meaning. Those who want to lose their money should use this app.,17.95.2,High Charges & Brokerage Concerns
83f4fe98-529f-42b6-af9c-7d57acc07a16,2025-11-12,Anonymous User,1,2,"worst ! customer care is filled with literally fools , even onboarding is worst. A joke of the application. -ve rating is what they deserve. I got ticket opened where there was absolute zero support, grievance mail id is also kachra. EDIT :: mail was done already and response was pathetic despite follow-ups and ticket got closed. issue still exists - ticket id - 23240440. Edit : no action was done, hence uninstalling this useless application having careless bunch of jokers who wastes time",17.95.2,User Interface & Experience (UI/UX)
359da516-c1bc-42e5-9e2f-8e702972683e,2025-11-12,Anonymous User,5,2,This app is very good and all the features are nice but you can make loss in share market along with profit and the chances of loss are high.,17.95.2,Technical Glitches & Performance Issues
f7ec6414-ee8c-457d-b593-d67245dbd8d6,2025-11-12,Anonymous User,1,2,Not working at price and candle moving comodity option chain proper note price work,17.96.7,Technical Glitches & Performance Issues
db4680d8-7304-4d96-a517-541a7ada1310,2025-11-12,Anonymous User,5,0,All Features Are Excellent Performance.🌟🌟🌟🌟🌟,17.96.7,High Charges & Brokerage Concerns
8b24bb73-42d7-4c7c-81c7-9299c7ce5d08,2025-11-12,Anonymous User,3,6,app is good. but chart and prices especially strike prices take time longer than usual to refresh.... interface is good and simple. pls improve in above addressed issues..,17.96.7,User Interface & Experience (UI/UX)
9d162bb3-230c-4451-a718-12232e54bd2e,2025-11-12,Anonymous User,5,0,great and smooth app for use . this good app. my ipo is not allotted. I have purchase share but share prise is high,17.96.5,Customer Support & Service Quality
8d81989a-da73-40b6-937e-d56ca5f375a7,2025-11-12,Anonymous User,1,703,Really disappointed been using the app from almost 8 months initially the app was very good but now its buggy like hell every other day cannot place orders. When placing order in intraday it place order really late and sometimes even after 20 mins order pending and when the place the order already miss on profits. Even today market is open from 15 mins and still can't place new orders really getting in my nerves now. If you guys keep on going like this wont take long for people to move to others,17.96.7,User Interface & Experience (UI/UX)
